tanggal,lokasi,nilai_spi
2021-07,"107.6325,-6.853",0.0840523209521914
2021-08,"107.6325,-6.853",-0.3529112612310932
2022-03,"107.6325,-6.853",-0.2657824765033782
2022-07,"107.6325,-6.853",-0.0457808587725562
2022-08,"107.6325,-6.853",-0.0187653751894613
2022-09,"107.6325,-6.853",-0.1758139156847396
2013-08,"107.6091,-6.8527",-0.4332743325535613
2013-09,"107.6091,-6.8527",-0.645312302175616
2013-10,"107.6091,-6.8527",-0.6868277469656631
2014-02,"107.6091,-6.8527",0.0208748073978467
2014-04,"107.6091,-6.8527",0.8729624312679011
2014-05,"107.6091,-6.8527",1.094942799439117
2014-06,"107.6091,-6.8527",0.6040626212274774
2014-07,"107.6091,-6.8527",0.0192314544099263
2014-08,"107.6091,-6.8527",-0.5443367989683715
2014-09,"107.6091,-6.8527",-0.7834167995705223
2014-10,"107.6091,-6.8527",-1.0867580037101725
2015-06,"107.6091,-6.8527",-0.5652028311028935
2015-08,"107.6091,-6.8527",-0.6537009171655849
2015-10,"107.6091,-6.8527",-1.1602061421289436
2015-11,"107.6091,-6.8527",-0.5584835018830263
2016-02,"107.6091,-6.8527",0.1027494505881435
2016-03,"107.6091,-6.8527",0.8411832743128995
2016-05,"107.6091,-6.8527",1.0169268416206472
2016-06,"107.6091,-6.8527",0.8098312349123585
2016-08,"107.6091,-6.8527",0.3110858451746793
2016-09,"107.6091,-6.8527",0.6526427166924543
2017-03,"107.6091,-6.8527",0.8719210134502384
2017-04,"107.6091,-6.8527",1.6347501232807489
2017-05,"107.6091,-6.8527",1.1766526062429083
2017-06,"107.6091,-6.8527",0.8164522267349642
2017-07,"107.6091,-6.8527",-0.1101407072763078
2017-10,"107.6091,-6.8527",0.0366894434728209
2018-04,"107.6091,-6.8527",0.3724187452255021
2018-05,"107.6091,-6.8527",0.6740207110962061
2018-06,"107.6091,-6.8527",-0.0495100630282138
2018-07,"107.6091,-6.8527",-0.7111400414853712
2018-08,"107.6091,-6.8527",-1.1210764588219355
2018-10,"107.6091,-6.8527",-1.0226100869296235
2018-11,"107.6091,-6.8527",0.0192113011462698
2018-12,"107.6091,-6.8527",0.7229634950992669
2019-05,"107.6091,-6.8527",0.857497985687722
2019-06,"107.6091,-6.8527",-0.0994086141560347
2019-07,"107.6091,-6.8527",-0.8059322779134245
2019-08,"107.6091,-6.8527",-1.141755685758706
2019-09,"107.6091,-6.8527",-1.2236796472278793
2019-10,"107.6091,-6.8527",-1.1644871325371684
2019-11,"107.6091,-6.8527",-0.753041576562399
2020-04,"107.6091,-6.8527",-0.0022145064136025
2020-05,"107.6091,-6.8527",0.9374559665977638
2020-06,"107.6091,-6.8527",0.6164886659059183
2020-07,"107.6091,-6.8527",0.0388061695482887
2020-08,"107.6091,-6.8527",-0.8777478674259965
2020-09,"107.6091,-6.8527",-0.6100071021757063
2020-12,"107.6091,-6.8527",0.1023676897189113
2021-04,"107.6091,-6.8527",0.6499615981110238
2021-05,"107.6091,-6.8527",0.989145293904282
2021-06,"107.6091,-6.8527",0.3469797022291906
2021-07,"107.6091,-6.8527",-0.2322762381307582
2021-08,"107.6091,-6.8527",-0.7734263632893588
2021-09,"107.6091,-6.8527",-0.6182332377705896
2022-03,"107.6091,-6.8527",0.8426541348941116
2022-07,"107.6091,-6.8527",0.7494287238563302
2022-08,"107.6091,-6.8527",0.0511555716750243
2022-09,"107.6091,-6.8527",-0.1229067741921784
2013-08,"107.6045,-6.8523",-0.4591073506496702
2013-09,"107.6045,-6.8523",-0.671875850890209
2013-10,"107.6045,-6.8523",-0.7135343280985214
2014-02,"107.6045,-6.8523",-0.0033935388016008
2014-04,"107.6045,-6.8523",0.8516297672954528
2014-05,"107.6045,-6.8523",1.0743749204527753
2014-06,"107.6045,-6.8523",0.5818035215563226
2014-07,"107.6045,-6.8523",-0.0050425536041329
2014-08,"107.6045,-6.8523",-0.5705524585905477
2014-09,"107.6045,-6.8523",-0.8104561572361121
2014-10,"107.6045,-6.8523",-1.114842457392607
2015-05,"107.6045,-6.8523",-0.3095825388051978
2015-06,"107.6045,-6.8523",-0.3892636717762974
2015-08,"107.6045,-6.8523",-0.933964971871462
2015-10,"107.6045,-6.8523",-1.1885436453669893
2015-11,"107.6045,-6.8523",-0.5847479008873432
2016-02,"107.6045,-6.8523",0.0787631856302518
2016-03,"107.6045,-6.8523",0.819741122180257
2016-05,"107.6045,-6.8523",0.99609017565234
2016-08,"107.6045,-6.8523",0.6095443391431901
2016-09,"107.6045,-6.8523",0.964115664042708
2017-01,"107.6045,-6.8523",0.7909624307961199
2017-03,"107.6045,-6.8523",1.1897329301585635
2017-04,"107.6045,-6.8523",1.1001551682621575
2017-05,"107.6045,-6.8523",1.1563662405902728
2017-06,"107.6045,-6.8523",0.794924869167111
2017-07,"107.6045,-6.8523",-0.1348604388815699
2017-10,"107.6045,-6.8523",0.0124755831557535
2017-12,"107.6045,-6.8523",0.4792449986621822
2018-04,"107.6045,-6.8523",1.0177881472542214
2018-05,"107.6045,-6.8523",0.6134059172002563
2018-06,"107.6045,-6.8523",-0.07402090496093
2018-07,"107.6045,-6.8523",-0.7379303853310302
2018-08,"107.6045,-6.8523",-1.1492791492630172
2018-10,"107.6045,-6.8523",-1.0504735329434614
2018-11,"107.6045,-6.8523",-0.0050627763014677
2018-12,"107.6045,-6.8523",0.7011140424789809
2019-05,"107.6045,-6.8523",0.8361120423379322
2019-07,"107.6045,-6.8523",-0.1954210950365558
2019-08,"107.6045,-6.8523",-0.9150672596090826
2019-09,"107.6045,-6.8523",-1.252235834596036
2019-10,"107.6045,-6.8523",-1.1928393849947818
2019-11,"107.6045,-6.8523",-0.779976283016273
2020-04,"107.6045,-6.8523",-0.0265624018123237
2020-05,"107.6045,-6.8523",0.9163455010473092
2020-06,"107.6045,-6.8523",0.5942723774639055
2020-07,"107.6045,-6.8523",0.0145996019496519
2020-08,"107.6045,-6.8523",-0.905112222229908
2020-09,"107.6045,-6.8523",-0.6364490145171648
2020-12,"107.6045,-6.8523",0.0783801094871354
2021-03,"107.6045,-6.8523",0.5231161725334242
2021-04,"107.6045,-6.8523",0.8064243660749152
2021-05,"107.6045,-6.8523",0.6178477625635717
2021-06,"107.6045,-6.8523",0.3238348793823599
2021-07,"107.6045,-6.8523",-0.2574167610926486
2021-08,"107.6045,-6.8523",-0.8004313010837886
2021-10,"107.6045,-6.8523",-0.1569201541247679
2022-07,"107.6045,-6.8523",0.0877553530773755
2022-08,"107.6045,-6.8523",0.1178007100896702
2022-09,"107.6045,-6.8523",-0.147670488499106
2013-07,"107.6337,-6.852",0.9876695618069654
2013-08,"107.6337,-6.852",-0.4311330324441272
2013-09,"107.6337,-6.852",-0.6202536993265566
2013-10,"107.6337,-6.852",-0.6572821080526404
2014-02,"107.6337,-6.852",-0.0260688433991925
2014-04,"107.6337,-6.852",0.7339241897156086
2014-06,"107.6337,-6.852",0.6170789929613841
2014-07,"107.6337,-6.852",0.314668623510856
2014-08,"107.6337,-6.852",-0.5301917423130017
2014-09,"107.6337,-6.852",-0.7434317069887786
2014-12,"107.6337,-6.852",-0.138377316748555
2015-06,"107.6337,-6.852",0.3268075849710929
2015-08,"107.6337,-6.852",-0.6277356633538044
2015-10,"107.6337,-6.852",-1.0794972327333194
2015-11,"107.6337,-6.852",-0.5428094536322334
2016-05,"107.6337,-6.852",0.1587353492369948
2016-06,"107.6337,-6.852",0.5313892907860689
2016-08,"107.6337,-6.852",0.2327758583248697
2016-09,"107.6337,-6.852",0.5374168782085044
2017-01,"107.6337,-6.852",0.6799996326323767
2017-03,"107.6337,-6.852",1.0344493875876726
2017-04,"107.6337,-6.852",0.954827610639808
2017-05,"107.6337,-6.852",1.004791188297457
2017-06,"107.6337,-6.852",0.6835216717798782
2017-07,"107.6337,-6.852",-0.1429240535829427
2017-08,"107.6337,-6.852",-0.7193799229573685
2017-10,"107.6337,-6.852",-0.2701819430917528
2017-12,"107.6337,-6.852",0.3239533751803294
2018-03,"107.6337,-6.852",0.920047929913098
2018-04,"107.6337,-6.852",0.7702932504743479
2018-05,"107.6337,-6.852",0.4451624176733735
2018-06,"107.6337,-6.852",-0.0888464377005172
2018-07,"107.6337,-6.852",-0.6789667023788587
2018-08,"107.6337,-6.852",-1.0445967297002536
2018-09,"107.6337,-6.852",-1.054264562424612
2018-10,"107.6337,-6.852",-0.8718963554513932
2018-12,"107.6337,-6.852",-0.2442064918029339
2019-04,"107.6337,-6.852",0.4175532732331098
2019-05,"107.6337,-6.852",0.5375471244481904
2019-07,"107.6337,-6.852",-0.0926146654245461
2019-08,"107.6337,-6.852",-0.8364159665089423
2019-09,"107.6337,-6.852",-1.1361104498617078
2019-10,"107.6337,-6.852",-1.0833155288732224
2020-04,"107.6337,-6.852",-0.413805942631014
2020-05,"107.6337,-6.852",0.4867664449804843
2020-06,"107.6337,-6.852",0.5051703979793345
2020-07,"107.6337,-6.852",-0.0100755230799754
2020-08,"107.6337,-6.852",-0.8275673667121652
2020-09,"107.6337,-6.852",-0.5887643251342753
2021-04,"107.6337,-6.852",0.5350255379451789
2021-05,"107.6337,-6.852",0.8375498776113515
2021-07,"107.6337,-6.852",0.1025790231284406
2021-08,"107.6337,-6.852",-0.3293789795123151
2022-07,"107.6337,-6.852",-0.6792508742632939
2022-08,"107.6337,-6.852",-0.5678535602226447
2022-09,"107.6337,-6.852",-0.1543103495982203
2013-08,"107.6096,-6.8518",-0.4217305576103937
2013-09,"107.6096,-6.8518",-0.6326205095055404
2013-10,"107.6096,-6.8518",-0.6739111810314197
2014-02,"107.6096,-6.8518",0.0299597243154752
2014-04,"107.6096,-6.8518",0.8774339683327358
2014-06,"107.6096,-6.8518",0.7471389649950192
2014-07,"107.6096,-6.8518",0.4099187694588931
2014-08,"107.6096,-6.8518",-0.5321917087019833
2014-09,"107.6096,-6.8518",-0.7699772803896823
2014-10,"107.6096,-6.8518",-1.0716761320757855
2015-06,"107.6096,-6.8518",-0.552944767792935
2015-08,"107.6096,-6.8518",-0.6409637067869269
2015-10,"107.6096,-6.8518",-1.144726606976728
2015-11,"107.6096,-6.8518",-0.5462618184208426
2016-02,"107.6096,-6.8518",0.1113910811361928
2016-03,"107.6096,-6.8518",0.8458268703518679
2016-05,"107.6096,-6.8518",1.0206189253855689
2016-06,"107.6096,-6.8518",0.8146445774220683
2016-08,"107.6096,-6.8518",0.3185994990939589
2016-09,"107.6096,-6.8518",0.6583071105761443
2017-03,"107.6096,-6.8518",0.8763981889680253
2017-04,"107.6096,-6.8518",1.635097183129876
2017-05,"107.6096,-6.8518",1.179479901453416
2017-06,"107.6096,-6.8518",0.8212297218160478
2017-07,"107.6096,-6.8518",-0.1003464450767281
2017-10,"107.6096,-6.8518",0.0456887366571576
2018-04,"107.6096,-6.8518",0.3796003300506166
2018-05,"107.6096,-6.8518",0.6795693600659782
2018-06,"107.6096,-6.8518",-0.0400440677636305
2018-07,"107.6096,-6.8518",-0.69809184372528
2018-08,"107.6096,-6.8518",-1.105808779924356
2018-10,"107.6096,-6.8518",-1.0078755254762364
2018-11,"107.6096,-6.8518",0.0283052246331889
2018-12,"107.6096,-6.8518",0.7282471576435422
2019-05,"107.6096,-6.8518",0.8620532504815785
2019-06,"107.6096,-6.8518",-0.0896724577436914
2019-07,"107.6096,-6.8518",-0.7923708552437257
2019-08,"107.6096,-6.8518",-1.1263760452198013
2019-09,"107.6096,-6.8518",-1.207856453299962
2019-10,"107.6096,-6.8518",-1.1489844192113166
2019-11,"107.6096,-6.8518",-0.7397665151649186
2020-04,"107.6096,-6.8518",0.0069954208576194
2020-05,"107.6096,-6.8518",0.9415783222307936
2020-06,"107.6096,-6.8518",0.6223488053500684
2020-07,"107.6096,-6.8518",0.0477940023368199
2020-08,"107.6096,-6.8518",-0.8637976201982446
2020-09,"107.6096,-6.8518",-0.5975064592111489
2020-12,"107.6096,-6.8518",0.1110113871998127
2021-04,"107.6096,-6.8518",0.6556405081290879
2021-05,"107.6096,-6.8518",0.9929877927543704
2021-06,"107.6096,-6.8518",0.3542990193310638
2021-07,"107.6096,-6.8518",-0.2218207087309873
2021-08,"107.6096,-6.8518",-0.7600409344111696
2021-09,"107.6096,-6.8518",-0.605688056794733
2022-03,"107.6096,-6.8518",0.8472897673875693
2022-07,"107.6096,-6.8518",0.754569098140423
2022-08,"107.6096,-6.8518",0.0600765422285347
2022-09,"107.6096,-6.8518",-0.1130433938476342
2013-08,"107.6074,-6.8515",-0.4513674457149002
2013-09,"107.6074,-6.8515",-0.6618459700568391
2013-10,"107.6074,-6.8515",-0.7030560871522985
2014-02,"107.6074,-6.8515",-0.0005583713848911
2014-04,"107.6074,-6.8515",0.8452625257019475
2014-05,"107.6074,-6.8515",1.065610326658716
2014-06,"107.6074,-6.8515",0.5783403545737384
2014-07,"107.6074,-6.8515",-0.0021896382400063
2014-08,"107.6074,-6.8515",-0.5616130969179948
2014-09,"107.6074,-6.8515",-0.798934770088631
2014-10,"107.6074,-6.8515",-1.100045034128716
2015-01,"107.6074,-6.8515",-0.5904211967333012
2015-06,"107.6074,-6.8515",-0.5823256686350975
2015-08,"107.6074,-6.8515",-0.670172890501835
2015-10,"107.6074,-6.8515",-1.1729529940455208
2015-11,"107.6074,-6.8515",-0.57565575710328
2016-02,"107.6074,-6.8515",0.0807141200959177
2016-03,"107.6074,-6.8515",0.8137170903601451
2016-05,"107.6074,-6.8515",0.988168141629198
2016-06,"107.6074,-6.8515",0.7825956313125113
2016-08,"107.6074,-6.8515",0.2875182928459899
2016-09,"107.6074,-6.8515",0.6265631649698408
2017-03,"107.6074,-6.8515",0.8442287670507223
2017-04,"107.6074,-6.8515",1.6014476069046786
2017-05,"107.6074,-6.8515",1.146719194051578
2017-06,"107.6074,-6.8515",0.7891679286750357
2017-07,"107.6074,-6.8515",-0.1306103250216299
2017-10,"107.6074,-6.8515",0.0151399550516356
2018-04,"107.6074,-6.8515",0.3484001166029276
2018-05,"107.6074,-6.8515",0.647783933700612
2018-06,"107.6074,-6.8515",-0.0704255922872691
2018-07,"107.6074,-6.8515",-0.7271895755223103
2018-08,"107.6074,-6.8515",-1.1341110922148885
2018-10,"107.6074,-6.8515",-1.036368896842335
2018-11,"107.6074,-6.8515",-0.0022096432853416
2018-12,"107.6074,-6.8515",0.6963667652213634
2019-05,"107.6074,-6.8515",0.8299118142643496
2019-07,"107.6074,-6.8515",-0.190519181484267
2019-08,"107.6074,-6.8515",-0.9024199684725748
2019-09,"107.6074,-6.8515",-1.235959679649272
2019-10,"107.6074,-6.8515",-1.1772024996668546
2019-11,"107.6074,-6.8515",-0.7687829433818254
2020-04,"107.6074,-6.8515",-0.0234778735276634
2020-05,"107.6074,-6.8515",0.9092817396664084
2020-06,"107.6074,-6.8515",0.5906750112014504
2020-07,"107.6074,-6.8515",0.0172411135450634
2020-08,"107.6074,-6.8515",-0.8925720747525518
2020-09,"107.6074,-6.8515",-0.6268004241537949
2020-12,"107.6074,-6.8515",0.0803351669086621
2021-04,"107.6074,-6.8515",0.6239017648271631
2021-05,"107.6074,-6.8515",0.9605909148820336
2021-06,"107.6074,-6.8515",0.3231481664919232
2021-07,"107.6074,-6.8515",-0.2518476031835795
2021-08,"107.6074,-6.8515",-0.7890178090380252
2021-09,"107.6074,-6.8515",-0.6349660601676366
2021-10,"107.6074,-6.8515",0.1821492864820832
2022-03,"107.6074,-6.8515",0.8151771334137455
2022-08,"107.6074,-6.8515",0.6045729140367462
2022-09,"107.6074,-6.8515",0.3419589177399137
2013-07,"107.6352,-6.8512",0.9694736500785862
2013-08,"107.6352,-6.8512",-0.4575050138230374
2013-09,"107.6352,-6.8512",-0.6477155178336558
2013-10,"107.6352,-6.8512",-0.6849573084988616
2014-02,"107.6352,-6.8512",-0.0501065796646622
2014-04,"107.6352,-6.8512",0.7142660309881578
2014-06,"107.6352,-6.8512",0.5967474956941932
2014-07,"107.6352,-6.8512",0.2925944396615508
2014-08,"107.6352,-6.8512",-0.557134564846743
2014-09,"107.6352,-6.8512",-0.771603357839109
2014-12,"107.6352,-6.8512",-0.163062247982634
2015-02,"107.6352,-6.8512",0.994779133489792
2015-06,"107.6352,-6.8512",0.0428899248937214
2015-08,"107.6352,-6.8512",-0.4440614269709088
2015-10,"107.6352,-6.8512",-1.1096055132153992
2015-11,"107.6352,-6.8512",-0.5698249876813006
2016-02,"107.6352,-6.8512",0.0233397807899045
2016-05,"107.6352,-6.8512",0.6963409077332489
2016-06,"107.6352,-6.8512",0.5557934932701378
2016-08,"107.6352,-6.8512",0.2102297547351098
2016-09,"107.6352,-6.8512",0.5166263156693951
2017-01,"107.6352,-6.8512",0.6600307252945321
2017-03,"107.6352,-6.8512",1.0165230518491968
2017-04,"107.6352,-6.8512",0.936442442082262
2017-05,"107.6352,-6.8512",0.986693942593008
2017-06,"107.6352,-6.8512",0.6635730607380078
2017-07,"107.6352,-6.8512",-0.1676351860920907
2017-08,"107.6352,-6.8512",-0.7474129716778063
2017-10,"107.6352,-6.8512",-0.2956264188950417
2017-12,"107.6352,-6.8512",0.3019326961502605
2018-03,"107.6352,-6.8512",0.9014623380597412
2018-04,"107.6352,-6.8512",0.7508446740912575
2018-05,"107.6352,-6.8512",0.4238402245198548
2018-06,"107.6352,-6.8512",-0.1132459395742401
2018-07,"107.6352,-6.8512",-0.7067668636577378
2018-08,"107.6352,-6.8512",-1.074503890629273
2018-10,"107.6352,-6.8512",-0.9861737757016606
2018-12,"107.6352,-6.8512",-0.3399742851135815
2019-05,"107.6352,-6.8512",-0.0507622856470546
2019-07,"107.6352,-6.8512",-0.2217751218317837
2019-08,"107.6352,-6.8512",-0.8651234535533426
2019-09,"107.6352,-6.8512",-1.16654497277403
2019-10,"107.6352,-6.8512",-1.1134458128780704
2020-04,"107.6352,-6.8512",-0.4400780739717815
2020-05,"107.6352,-6.8512",0.4656840014766941
2020-06,"107.6352,-6.8512",0.4841940101045469
2020-07,"107.6352,-6.8512",-0.0340210953605447
2020-08,"107.6352,-6.8512",-0.8562238623300336
2020-09,"107.6352,-6.8512",-0.6160446812464712
2021-04,"107.6352,-6.8512",0.514221194937504
2021-05,"107.6352,-6.8512",0.8184888779568067
2021-07,"107.6352,-6.8512",0.0792826401149202
2021-08,"107.6352,-6.8512",-0.3551645874046209
2022-07,"107.6352,-6.8512",-0.7070526731266609
2022-08,"107.6352,-6.8512",-0.5950134148140115
2022-09,"107.6352,-6.8512",-0.1790870974013209
2013-07,"107.6397,-6.8506",0.8853421467634012
2013-08,"107.6397,-6.8506",-0.4663882100050667
2013-09,"107.6397,-6.8506",-0.646568417986865
2013-10,"107.6397,-6.8506",-0.6818463518873861
2014-02,"107.6397,-6.8506",-0.0804729579534911
2014-04,"107.6397,-6.8506",0.6435922911209074
2014-06,"107.6397,-6.8506",0.5322708147328274
2014-07,"107.6397,-6.8506",0.2441565427092289
2014-08,"107.6397,-6.8506",-0.5607640349257679
2014-09,"107.6397,-6.8506",-0.7639233290350593
2014-12,"107.6397,-6.8506",-0.1874721792431788
2015-02,"107.6397,-6.8506",0.9093132060265452
2015-06,"107.6397,-6.8506",0.0076195983438962
2015-08,"107.6397,-6.8506",-0.453653538554416
2015-10,"107.6397,-6.8506",-1.0841017491006322
2015-11,"107.6397,-6.8506",-0.572785258662076
2016-01,"107.6397,-6.8506",-0.2020593582364584
2016-02,"107.6397,-6.8506",0.3289582160688459
2016-03,"107.6397,-6.8506",0.4682724989711201
2016-05,"107.6397,-6.8506",0.76592668927408
2016-09,"107.6397,-6.8506",1.1626606080662998
2017-01,"107.6397,-6.8506",1.0260526635188627
2017-03,"107.6397,-6.8506",0.929910510853192
2017-05,"107.6397,-6.8506",0.5406401078072354
2017-06,"107.6397,-6.8506",0.285048620024727
2017-07,"107.6397,-6.8506",-0.1918039743978975
2017-08,"107.6397,-6.8506",-0.7410085650351689
2017-10,"107.6397,-6.8506",-0.313045895637931
2017-12,"107.6397,-6.8506",0.2530023685750243
2018-03,"107.6397,-6.8506",0.8209172486306123
2018-04,"107.6397,-6.8506",0.6782420469600515
2018-05,"107.6397,-6.8506",0.3684813949854389
2018-06,"107.6397,-6.8506",-0.1402828147199202
2018-07,"107.6397,-6.8506",-0.7025058323138584
2018-08,"107.6397,-6.8506",-1.0508511266338847
2018-09,"107.6397,-6.8506",-1.060061923844594
2018-10,"107.6397,-6.8506",-0.8863149611071488
2018-12,"107.6397,-6.8506",-0.2882984035060953
2019-05,"107.6397,-6.8506",-0.0810940868490635
2019-07,"107.6397,-6.8506",-0.2430889701053613
2019-08,"107.6397,-6.8506",-0.8525118661608935
2019-09,"107.6397,-6.8506",-1.138038642433676
2019-10,"107.6397,-6.8506",-1.0877395397449066
2020-01,"107.6397,-6.8506",-0.6352941907501488
2020-04,"107.6397,-6.8506",0.0027244523207628
2020-05,"107.6397,-6.8506",0.8012136170836966
2020-06,"107.6397,-6.8506",0.4256525680271318
2020-07,"107.6397,-6.8506",-0.0652357031947211
2020-08,"107.6397,-6.8506",-0.844081573596823
2020-09,"107.6397,-6.8506",-0.6165676672243419
2021-04,"107.6397,-6.8506",0.4540963410797918
2021-05,"107.6397,-6.8506",0.7423191955100467
2021-07,"107.6397,-6.8506",0.0420932307633335
2021-08,"107.6397,-6.8506",-0.3694444612203685
2021-11,"107.6397,-6.8506",0.4143276741182555
2022-07,"107.6397,-6.8506",0.6215279115871222
2022-08,"107.6397,-6.8506",0.6469714272825492
2022-09,"107.6397,-6.8506",-0.2026519965521894
2013-07,"107.6197,-6.8505",0.8650747951270673
2013-08,"107.6197,-6.8505",-0.4868829585834508
2013-09,"107.6197,-6.8505",-0.6670934776610293
2013-10,"107.6197,-6.8505",-0.70237734624686
2014-02,"107.6197,-6.8505",-0.1009027853382601
2014-04,"107.6197,-6.8505",0.6232842707390365
2014-06,"107.6197,-6.8505",0.5119440671224168
2014-07,"107.6197,-6.8505",0.2237813266272099
2014-08,"107.6197,-6.8505",-0.5812746600241125
2014-09,"107.6197,-6.8505",-0.7844681309216948
2014-10,"107.6197,-6.8505",-1.0422770316250063
2014-12,"107.6197,-6.8505",-0.1577194088924641
2015-06,"107.6197,-6.8505",0.235348378403587
2015-08,"107.6197,-6.8505",-0.674222939730388
2015-10,"107.6197,-6.8505",-1.10470041350006
2015-11,"107.6197,-6.8505",-0.5932979060494841
2016-02,"107.6197,-6.8505",-0.031317738967017
2016-03,"107.6197,-6.8505",0.5962752478696107
2016-05,"107.6197,-6.8505",0.7456392487866447
2016-06,"107.6197,-6.8505",0.5696292310992044
2016-08,"107.6197,-6.8505",0.1457468211120648
2016-09,"107.6197,-6.8505",0.436035118158321
2017-01,"107.6197,-6.8505",0.5719002914881649
2017-03,"107.6197,-6.8505",0.9096506567992384
2017-04,"107.6197,-6.8505",0.8337801451825786
2017-05,"107.6197,-6.8505",0.8813897608479848
2017-06,"107.6197,-6.8505",0.5752563948344871
2017-07,"107.6197,-6.8505",-0.212252530616097
2017-10,"107.6197,-6.8505",-0.0874619672566024
2018-03,"107.6197,-6.8505",0.234495570452809
2018-04,"107.6197,-6.8505",0.6906304787861703
